searchDate,queriedStationId,arrivalDate,depatureDate,routeId,vehId,stationId
2025-11-24,206000463,2025-11-24 14:05,2025-11-24 14:05,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 14:16,2025-11-24 14:17,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 14:25,2025-11-24 14:25,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 14:36,2025-11-24 14:37,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 14:45,2025-11-24 14:45,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 14:59,2025-11-24 14:59,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 15:08,2025-11-24 15:08,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 15:16,2025-11-24 15:17,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 15:27,2025-11-24 15:28,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 15:37,2025-11-24 15:37,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 15:48,2025-11-24 15:48,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 15:56,2025-11-24 15:57,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 16:07,2025-11-24 16:07,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 16:15,2025-11-24 16:15,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 16:25,2025-11-24 16:25,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 16:34,2025-11-24 16:34,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 16:46,2025-11-24 16:46,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 16:55,2025-11-24 16:55,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 17:10,2025-11-24 17:10,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 17:13,2025-11-24 17:13,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 17:28,2025-11-24 17:28,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 17:37,2025-11-24 17:37,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 17:46,2025-11-24 17:46,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 17:58,2025-11-24 17:58,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 18:12,2025-11-24 18:12,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 18:20,2025-11-24 18:20,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 18:29,2025-11-24 18:29,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 18:40,2025-11-24 18:40,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 18:46,2025-11-24 18:46,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 18:55,2025-11-24 18:55,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 19:05,2025-11-24 19:05,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 19:09,2025-11-24 19:10,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 19:22,2025-11-24 19:22,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 19:25,2025-11-24 19:25,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 19:34,2025-11-24 19:34,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 19:43,2025-11-24 19:43,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 19:52,2025-11-24 19:52,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 19:58,2025-11-24 19:58,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 20:07,2025-11-24 20:07,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 20:16,2025-11-24 20:16,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 20:25,2025-11-24 20:25,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 20:34,2025-11-24 20:34,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 20:40,2025-11-24 20:40,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 20:48,2025-11-24 20:48,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 20:58,2025-11-24 20:58,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 21:10,2025-11-24 21:10,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 21:18,2025-11-24 21:19,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 21:28,2025-11-24 21:28,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 21:34,2025-11-24 21:34,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 21:42,2025-11-24 21:42,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 21:51,2025-11-24 21:52,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 21:58,2025-11-24 21:58,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 22:04,2025-11-24 22:04,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 22:13,2025-11-24 22:13,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 22:22,2025-11-24 22:22,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 22:28,2025-11-24 22:28,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 22:36,2025-11-24 22:37,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 22:46,2025-11-24 22:46,241219001,289001430,206000463
2025-11-24,206000463,2025-11-24 22:46,2025-11-24 22:46,241219001,289001440,206000463
2025-11-24,206000463,2025-11-24 23:00,2025-11-24 23:01,241219001,289003843,206000463
2025-11-24,206000463,2025-11-24 23:13,2025-11-24 23:13,241219001,289001430,206000463
2025-11-24,206000906,2025-11-24 06:34,2025-11-24 06:35,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 06:43,2025-11-24 06:44,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 06:53,2025-11-24 06:53,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 07:01,2025-11-24 07:01,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 07:11,2025-11-24 07:11,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 07:20,2025-11-24 07:20,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 07:28,2025-11-24 07:29,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 07:34,2025-11-24 07:35,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 07:40,2025-11-24 07:41,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 07:50,2025-11-24 07:51,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 07:57,2025-11-24 07:57,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 08:02,2025-11-24 08:03,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 08:13,2025-11-24 08:14,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 08:16,2025-11-24 08:16,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 08:23,2025-11-24 08:23,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 08:31,2025-11-24 08:32,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 08:38,2025-11-24 08:38,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 08:44,2025-11-24 08:44,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 08:51,2025-11-24 08:51,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 08:59,2025-11-24 09:00,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 09:07,2025-11-24 09:08,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 09:19,2025-11-24 09:20,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 09:28,2025-11-24 09:28,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 09:41,2025-11-24 09:41,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 09:46,2025-11-24 09:47,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 09:58,2025-11-24 09:59,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 10:05,2025-11-24 10:06,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 10:19,2025-11-24 10:19,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 10:28,2025-11-24 10:28,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 10:39,2025-11-24 10:39,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 10:48,2025-11-24 10:48,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 10:53,2025-11-24 10:53,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 11:07,2025-11-24 11:08,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 11:16,2025-11-24 11:16,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 11:30,2025-11-24 11:31,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 11:39,2025-11-24 11:39,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 11:47,2025-11-24 11:47,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 11:58,2025-11-24 11:59,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 12:10,2025-11-24 12:10,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 12:18,2025-11-24 12:18,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 12:29,2025-11-24 12:30,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 12:38,2025-11-24 12:38,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 12:46,2025-11-24 12:47,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 12:58,2025-11-24 12:58,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 13:06,2025-11-24 13:07,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 13:15,2025-11-24 13:16,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 13:29,2025-11-24 13:29,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 13:40,2025-11-24 13:40,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 13:49,2025-11-24 13:49,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 13:57,2025-11-24 13:58,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 14:06,2025-11-24 14:06,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 14:17,2025-11-24 14:17,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 14:26,2025-11-24 14:26,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 14:37,2025-11-24 14:37,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 14:45,2025-11-24 14:46,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 15:00,2025-11-24 15:00,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 15:08,2025-11-24 15:09,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 15:17,2025-11-24 15:17,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 15:28,2025-11-24 15:28,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 15:37,2025-11-24 15:37,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 15:48,2025-11-24 15:48,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 15:57,2025-11-24 15:57,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 16:07,2025-11-24 16:07,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 16:16,2025-11-24 16:16,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 16:25,2025-11-24 16:26,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 16:34,2025-11-24 16:35,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 16:46,2025-11-24 16:47,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 16:55,2025-11-24 16:55,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 17:10,2025-11-24 17:11,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 17:14,2025-11-24 17:14,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 17:28,2025-11-24 17:29,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 17:37,2025-11-24 17:37,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 17:46,2025-11-24 17:47,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 17:58,2025-11-24 17:59,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 18:13,2025-11-24 18:14,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 18:20,2025-11-24 18:20,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 18:29,2025-11-24 18:29,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 18:40,2025-11-24 18:41,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 18:46,2025-11-24 18:47,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 18:55,2025-11-24 18:56,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 19:05,2025-11-24 19:05,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 19:10,2025-11-24 19:10,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 19:22,2025-11-24 19:23,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 19:25,2025-11-24 19:25,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 19:34,2025-11-24 19:35,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 19:43,2025-11-24 19:44,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 19:52,2025-11-24 19:53,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 19:58,2025-11-24 19:58,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 20:07,2025-11-24 20:08,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 20:16,2025-11-24 20:17,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 20:25,2025-11-24 20:25,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 20:34,2025-11-24 20:34,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 20:40,2025-11-24 20:41,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 20:49,2025-11-24 20:49,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 20:58,2025-11-24 20:59,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 21:10,2025-11-24 21:11,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 21:19,2025-11-24 21:19,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 21:28,2025-11-24 21:28,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 21:34,2025-11-24 21:34,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 21:43,2025-11-24 21:43,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 21:52,2025-11-24 21:53,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 21:58,2025-11-24 21:58,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 22:04,2025-11-24 22:04,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 22:13,2025-11-24 22:14,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 22:22,2025-11-24 22:22,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 22:28,2025-11-24 22:28,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 22:37,2025-11-24 22:37,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 22:46,2025-11-24 22:46,241219001,289001430,206000906
2025-11-24,206000906,2025-11-24 22:47,2025-11-24 22:47,241219001,289001440,206000906
2025-11-24,206000906,2025-11-24 23:01,2025-11-24 23:01,241219001,289003843,206000906
2025-11-24,206000906,2025-11-24 23:13,2025-11-24 23:13,241219001,289001430,206000906
2025-11-24,206000813,2025-11-24 06:35,2025-11-24 06:35,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 06:44,2025-11-24 06:45,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 06:56,2025-11-24 06:57,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 07:02,2025-11-24 07:02,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 07:11,2025-11-24 07:12,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 07:20,2025-11-24 07:21,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 07:29,2025-11-24 07:30,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 07:35,2025-11-24 07:36,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 07:41,2025-11-24 07:42,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 07:53,2025-11-24 07:54,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 07:59,2025-11-24 08:00,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 08:05,2025-11-24 08:06,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 08:14,2025-11-24 08:15,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 08:17,2025-11-24 08:18,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 08:26,2025-11-24 08:26,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 08:32,2025-11-24 08:33,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 08:39,2025-11-24 08:39,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 08:44,2025-11-24 08:45,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 08:53,2025-11-24 08:54,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 09:02,2025-11-24 09:02,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 09:08,2025-11-24 09:09,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 09:20,2025-11-24 09:20,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 09:29,2025-11-24 09:30,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 09:41,2025-11-24 09:42,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 09:47,2025-11-24 09:48,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 09:59,2025-11-24 10:00,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 10:06,2025-11-24 10:06,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 10:20,2025-11-24 10:20,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 10:28,2025-11-24 10:29,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 10:40,2025-11-24 10:40,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 10:48,2025-11-24 10:49,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 10:54,2025-11-24 10:54,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 11:08,2025-11-24 11:09,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 11:17,2025-11-24 11:17,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 11:31,2025-11-24 11:31,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 11:39,2025-11-24 11:39,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 11:48,2025-11-24 11:48,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 11:59,2025-11-24 12:00,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 12:11,2025-11-24 12:11,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 12:19,2025-11-24 12:20,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 12:30,2025-11-24 12:31,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 12:39,2025-11-24 12:39,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 12:47,2025-11-24 12:48,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 12:59,2025-11-24 12:59,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 13:07,2025-11-24 13:08,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 13:16,2025-11-24 13:16,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 13:30,2025-11-24 13:30,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 13:41,2025-11-24 13:41,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 13:50,2025-11-24 13:50,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 13:58,2025-11-24 13:59,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 14:07,2025-11-24 14:07,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 14:18,2025-11-24 14:18,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 14:27,2025-11-24 14:27,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 14:38,2025-11-24 14:38,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 14:46,2025-11-24 14:46,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 15:01,2025-11-24 15:01,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 15:09,2025-11-24 15:10,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 15:18,2025-11-24 15:18,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 15:29,2025-11-24 15:29,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 15:38,2025-11-24 15:38,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 15:49,2025-11-24 15:49,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 15:57,2025-11-24 15:57,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 16:08,2025-11-24 16:09,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 16:17,2025-11-24 16:17,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 16:26,2025-11-24 16:26,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 16:35,2025-11-24 16:36,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 16:47,2025-11-24 16:48,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 16:56,2025-11-24 16:57,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 17:11,2025-11-24 17:12,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 17:14,2025-11-24 17:15,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 17:29,2025-11-24 17:30,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 17:38,2025-11-24 17:39,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 17:47,2025-11-24 17:48,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 17:59,2025-11-24 18:00,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 18:14,2025-11-24 18:15,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 18:23,2025-11-24 18:23,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 18:30,2025-11-24 18:30,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 18:41,2025-11-24 18:42,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 18:47,2025-11-24 18:47,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 18:56,2025-11-24 18:56,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 19:05,2025-11-24 19:06,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 19:11,2025-11-24 19:11,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 19:23,2025-11-24 19:24,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 19:26,2025-11-24 19:26,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 19:35,2025-11-24 19:36,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 19:44,2025-11-24 19:44,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 19:53,2025-11-24 19:54,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 19:59,2025-11-24 19:59,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 20:08,2025-11-24 20:08,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 20:17,2025-11-24 20:18,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 20:26,2025-11-24 20:27,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 20:35,2025-11-24 20:35,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 20:41,2025-11-24 20:42,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 20:50,2025-11-24 20:51,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 20:59,2025-11-24 20:59,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 21:11,2025-11-24 21:11,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 21:20,2025-11-24 21:21,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 21:29,2025-11-24 21:29,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 21:35,2025-11-24 21:36,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 21:44,2025-11-24 21:45,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 21:53,2025-11-24 21:54,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 21:59,2025-11-24 21:59,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 22:05,2025-11-24 22:05,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 22:14,2025-11-24 22:14,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 22:23,2025-11-24 22:24,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 22:29,2025-11-24 22:30,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 22:38,2025-11-24 22:39,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 22:47,2025-11-24 22:47,241219001,289001430,206000813
2025-11-24,206000813,2025-11-24 22:47,2025-11-24 22:47,241219001,289001440,206000813
2025-11-24,206000813,2025-11-24 23:02,2025-11-24 23:02,241219001,289003843,206000813
2025-11-24,206000813,2025-11-24 23:14,2025-11-24 23:15,241219001,289001430,206000813
2025-11-24,206000811,2025-11-24 06:36,2025-11-24 06:37,241219001,289001440,206000811
2025-11-24,206000811,2025-11-24 06:45,2025-11-24 06:46,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 06:57,2025-11-24 06:58,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 07:03,2025-11-24 07:03,241219001,289001440,206000811
2025-11-24,206000811,2025-11-24 07:12,2025-11-24 07:13,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 07:22,2025-11-24 07:22,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 07:30,2025-11-24 07:30,241219001,289001440,206000811
2025-11-24,206000811,2025-11-24 07:36,2025-11-24 07:37,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 07:42,2025-11-24 07:43,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 07:54,2025-11-24 07:54,241219001,289001440,206000811
2025-11-24,206000811,2025-11-24 08:00,2025-11-24 08:00,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 08:06,2025-11-24 08:07,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 08:15,2025-11-24 08:15,241219001,289001440,206000811
2025-11-24,206000811,2025-11-24 08:18,2025-11-24 08:18,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 08:27,2025-11-24 08:27,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 08:33,2025-11-24 08:33,241219001,289001440,206000811
2025-11-24,206000811,2025-11-24 08:40,2025-11-24 08:40,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 08:46,2025-11-24 08:46,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 08:54,2025-11-24 08:54,241219001,289001440,206000811
2025-11-24,206000811,2025-11-24 09:03,2025-11-24 09:03,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 09:09,2025-11-24 09:10,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 09:21,2025-11-24 09:21,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 09:31,2025-11-24 09:31,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 09:42,2025-11-24 09:43,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 09:48,2025-11-24 09:48,241219001,289001430,206000811
2025-11-24,206000811,2025-11-24 10:00,2025-11-24 10:01,241219001,289003843,206000811
2025-11-24,206000811,2025-11-24 10:07,2025-11-24 10:07,241219001,289001440,206000811
